Addresse,Code_insee,Departement,Latitude,Longitude,MinDistGar,MoyDistGar,train,rer,metro,tramway,Distance,DurationPoliceMin
Fontainebleau 77300 (Constance - Fleury),77300,77,48.4,2.7,2.6856285166096376,59.40002834639656,1,0,0,0,0.7044512427059114,0.12083333333333333
Fontainebleau 77300 (France - Joffre),77300,77,48.412154799999996,2.6969334,2.2501800186630563,58.227211390051636,1,0,0,0,0.7046010578280989,0.05305555555555556
Fontainebleau 77300 (Plaine de la Chambre),77300,77,48.4153273,2.7012433999999996,1.8851602536700067,58.08395393505041,1,0,0,0,1.0025200532225031,0.10083333333333333
Fontainebleau 77300 (Pleus),77300,77,48.414285799999995,2.7111134999999997,1.1741909693393056,58.49209053177349,1,0,0,0,1.1768548389920925,0.11222222222222222
Fontainebleau 77300 (Provenceaux - Carmel),77300,77,48.4,2.7,2.6856285166096376,59.40002834639656,1,0,0,0,0.7044512427059114,0.12083333333333333
Fontenailles 77370,77370,77,48.555306,2.9538889999999998,4.339260080694971,59.027299303358916,1,0,0,0,17.640397916660977,0.3827777777777778
Fontenay-Saint-Père 78440,78440,78,49.0244951,1.7553638999999999,4.51838517701408,51.25586467380756,1,0,0,0,5.483460809090671,0.24583333333333332
Fontenay-Trésigny 77610,77610,77,48.7100369,2.8722456000000003,2.7798134684775704,47.052399211707474,1,0,0,0,15.681842163526138,0.24694444444444444
Fontenay-aux-Roses 92260,92260,92,48.791105200000004,2.2870373,0.5580135615094408,20.98037037581693,0,1,0,0,1.4693623680916261,0.11
Fontenay-aux-Roses 92260 (Ormeaux - Renards),92260,92,48.7933,2.2927,0.6324228263881073,20.78574903209427,0,1,0,0,1.0219400638557619,0.06805555555555555
Fontenay-en-Parisis 95190,95190,95,49.0535501,2.45143,2.9855056672182685,31.67150320831434,0,1,0,0,2.6160156431424175,0.13083333333333333
Fontenay-le-Fleury 78330 (Chapelle Saint-Jean),78330,78,48.8080729,2.0416272,0.12274807542345587,30.425244038471767,1,0,0,0,0.5270001042568648,0.06194444444444445
Fontenay-le-Fleury 78330 (Croix du Mont),78330,78,48.8125,2.0486,0.8328156155621051,29.956756045624324,1,0,0,0,0.19306742662801402,0.021111111111111112
Fontenay-le-Fleury 78330 (Sables - Démènerie),78330,78,48.8125,2.0486,0.8328156155621051,29.956756045624324,1,0,0,0,0.19306742662801402,0.021111111111111112
Fontenay-le-Fleury 78330 (Vieux village),78330,78,48.8125,2.0486,0.8328156155621051,29.956756045624324,1,0,0,0,0.19306742662801402,0.021111111111111112
Fontenay-le-Vicomte 91540,91540,91,48.5478012,2.399759,2.8191080544548752,39.68422194505965,0,1,0,0,8.868673042890585,0.3786111111111111
Fontenay-lès-Briis 91640,91640,91,48.61939,2.15475,5.409694545347822,35.89596439982703,0,1,0,0,7.248492661214965,0.2811111111111111
Fontenay-sous-Bois 94120,94120,94,48.8490721,2.4749347000000004,1.0164590774582807,22.079531638530682,0,1,0,0,0.06228817392422983,0.11333333333333333
Fontenay-sous-Bois 94120 (Alouettes),94120,94,48.854420000000005,2.4929245,0.2780222389651644,22.840971167115917,0,1,0,0,1.3882425550188375,0.10861111111111112
Fontenay-sous-Bois 94120 (Centre-ville),94120,94,48.850280299999994,2.4732519,1.0113702968335858,22.001026632534444,0,1,0,0,0.22361317270438205,0.013333333333333334
Fontenay-sous-Bois 94120 (Parapluies),94120,94,48.850820899999995,2.4597527,0.8413119543014081,21.440659423483684,0,1,0,0,1.1904103925876737,0.09583333333333334
Fontenay-sous-Bois 94120 (Plateau),94120,94,48.8557422,2.4649072,1.3398152401637853,21.63161525598043,0,1,0,0,1.083075166744091,0.08444444444444445
Fontenay-sous-Bois 94120 (Proche Bois de Vincennes - Rer A),94120,94,48.8544,2.4827,0.47242971901372643,22.388947207320733,0,1,0,0,0.7738428583157339,0.08
Fontenay-sous-Bois 94120 (Val de Fontenay - Rer E),94120,94,48.8541701,2.4891798,0.020588089158418355,22.67422492794517,0,1,0,0,1.1310099457247782,0.21777777777777776
Fontenay-sous-Bois 94120 (Victor Hugo),94120,94,48.8588873,2.473267,1.2690622443545707,21.978000286303804,0,1,0,0,1.098085903838101,0.07611111111111112
Forges-les-Bains 91470,91470,91,48.629040100000005,2.0996273,8.02730727849823,36.9266604882398,0,1,0,0,7.993536866211152,0.2875
Fosses 95470,95470,95,49.0986649,2.5161998,0.68914828672104,37.16649789232074,0,1,0,0,8.954397545720468,0.33
Fourqueux 78112,78112,78,48.886209,2.0568017,1.3417555906315835,29.26914370441841,1,0,0,0,3.0854246471585927,0.22805555555555557
Franconville 95130 (Epine Guyon),95130,95,48.9958333,2.2204463,1.0391721831479344,26.952511197023235,1,1,0,0,1.3211309732207595,0.07583333333333334
Franconville 95130 (Fontaines),95130,95,48.9806354,2.2311274,1.4725550042667908,25.618668310409134,1,1,0,0,0.5436712553800988,0.09083333333333334
Franconville 95130 (Hôtel de Ville),95130,95,48.9833,2.2333,1.160280821193637,25.74678404496917,1,1,0,0,0.4622520161858092,0.05388888888888889
Franconville 95130 (Jean Monnet),95130,95,48.99173629999999,2.2156815,1.3784697679774993,26.78928849585874,1,1,0,0,1.150493928837166,0.08694444444444445
Franconville 95130 (Noyers Saint-Edme),95130,95,48.9833,2.2333,1.160280821193637,25.74678404496917,1,1,0,0,0.4622520161858092,0.05388888888888889
Franconville 95130 (Stade),95130,95,48.9997302,2.2190488,1.2997655937660746,27.26845810044613,1,1,0,0,1.7617338403040914,0.09833333333333333
Franconville 95130 (Séquoia de la Gare),95130,95,48.9833,2.2333,1.160280821193637,25.74678404496917,1,1,0,0,0.4622520161858092,0.05388888888888889
Franconville 95130 (Vieux Marché),95130,95,48.9833,2.2333,1.160280821193637,25.74678404496917,1,1,0,0,0.4622520161858092,0.05388888888888889
Freneuse 78840,78840,78,49.0485006,1.6018961,1.841028433143476,61.9084473317576,1,0,0,0,9.630133486124686,0.33805555555555555
Fresnes 94260 (Berny - Tourvoie),94260,94,48.7557,2.3224,1.118901663130807,22.659148224451275,0,1,0,0,2.496629084235779,0.1325
Fresnes 94260 (Centre-ville),94260,94,48.7485251,2.3338634999999996,1.4149753682971131,23.08902420005774,0,0,0,1,3.219014238542534,0.2263888888888889
Fresnes 94260 (Charcot - Zola),94260,94,48.7612388,2.3264836,1.5950428302961537,22.297680161713064,0,1,0,0,1.8294509240146974,0.08972222222222222
Fresnes 94260 (La Peupleraie),94260,94,48.760459000000004,2.3161669999999996,0.8884902176087545,22.393317378713093,0,1,0,0,2.179387475076001,0.1363888888888889
Fresnes 94260 (Lumière - Liberté),94260,94,48.7557,2.3224,1.118901663130807,22.659148224451275,0,1,0,0,2.496629084235779,0.1325
Frémécourt 95830,95830,95,49.119121,2.0017953,3.1460842059970093,43.934953178152675,1,0,0,0,10.86484452110359,0.3088888888888889
Frépillon 95740,95740,95,49.0512302,2.2032431,0.7864579153457566,31.663037286176497,1,0,0,0,3.7979084462250876,0.17583333333333334
Fublaines 77470,77470,77,48.937499,2.936134,2.7255751044082737,49.72588728644693,1,0,0,0,3.8027095189254903,0.2702777777777778
Féricy 77133,77133,77,48.4596035,2.8012127999999996,3.5125638374236923,58.10144460549221,1,0,0,0,9.487526386518114,0.3788888888888889
Gagny 93220,93220,93,48.8853708,2.5361783,0.8087204982039403,25.104496289798586,0,1,0,0,0.3918883812523109,0.06833333333333333
Gagny 93220 (Centre-ville),93220,93,48.8550106,2.3664248,0.24373303847132682,18.6606432798604,0,0,1,0,4.686918849218406,0.36694444444444446
Gagny 93220 (Epoque),93220,93,48.8833,2.5333,0.57890995359668,24.931082311052663,0,1,0,0,0.14580250052536797,0.05361111111111111
Gagny 93220 (Jean Bouin),93220,93,48.8799511,2.5511056,0.3368422326628706,25.78046433740255,0,1,0,0,1.5034670050034173,0.12
Gagny 93220 (Jean Moulin),93220,93,48.88112520000001,2.5423611,0.8888922305106874,25.352400604066545,0,1,0,0,0.8530211528130167,0.08222222222222222
Gagny 93220 (Le Chénay),93220,93,48.877129700000005,2.5531102999999997,0.017061281899098776,25.850383686079077,0,1,0,0,1.7521622936883263,0.18166666666666667
Gagny 93220 (Les Abesses),93220,93,48.8833,2.5333,0.57890995359668,24.931082311052663,0,1,0,0,0.14580250052536797,0.05361111111111111
Gagny 93220 (Maison Blanche),93220,93,48.8808567,2.5318247000000005,0.5675266547859558,24.82478320138091,0,1,0,0,0.32310542513469365,0.08638888888888889
Gagny 93220 (Plateau - Franceville),93220,93,48.8833,2.5333,0.57890995359668,24.931082311052663,0,1,0,0,0.14580250052536797,0.05361111111111111
Gagny 93220 (Pointe de Gournay),93220,93,48.865812700000006,2.5638236,1.4953653081441718,26.31826999514689,0,1,0,0,2.036330301382033,0.22333333333333333
Gaillon-sur-Montcient 78250,78250,78,49.024649200000006,1.89222,2.2137884224575752,43.19022082285602,1,0,0,0,3.317909091331565,0.12444444444444444
Galluis 78490,78490,78,48.7961069,1.7942019,1.7880733564705145,45.51799523003166,1,0,0,0,11.85523175448217,0.2836111111111111
Gambais 78950,78950,78,48.7746509,1.6726872,5.665661916405768,53.813240716240095,1,0,0,0,17.905929407258945,0.36944444444444446
Garancières 78890,78890,78,48.8224477,1.7550631,1.5273955637119312,47.73422247833768,1,0,0,0,15.223253150248626,0.37027777777777776
Garches 92380 (Centre-ville - Mairie),92380,92,48.8423,2.1823,0.5694767387309017,22.815623104365287,1,0,0,0,2.7997331768024463,0.17027777777777778
Garches 92380 (Gare),92380,92,48.838510799999995,2.1869156000000003,0.029145351961198378,22.650998418938872,1,0,0,0,2.384725875998439,0.22305555555555556
Garches 92380 (La Verboise - 19 Janvier),92380,92,48.8423,2.1823,0.5694767387309017,22.815623104365287,1,0,0,0,2.7997331768024463,0.17027777777777778
Garches 92380 (Poincaré - Bergson - Brézin),92380,92,48.8423,2.1823,0.5694767387309017,22.815623104365287,1,0,0,0,2.7997331768024463,0.17027777777777778
Garches 92380 (Porte Jaune - Petit Garches),92380,92,48.8423,2.1823,0.5694767387309017,22.815623104365287,1,0,0,0,2.7997331768024463,0.17027777777777778
Gargenville 78440,78440,78,48.9901469,1.8104637,0.8051473474887637,46.49232098743522,1,0,0,0,7.420184956537353,0.2733333333333333
Garges-lès-Gonesse 95140 (Carnot),95140,95,48.9706761,2.4138951,1.828109890446651,24.336089370023,0,1,0,1,1.0746287533022476,0.07861111111111112
Garges-lès-Gonesse 95140 (La Croix Buard),95140,95,48.9654878,2.4078266,1.7044904918305563,23.845976475104425,0,0,0,1,0.9206021066813761,0.08222222222222222
Garges-lès-Gonesse 95140 (La Lutece),95140,95,48.9685701,2.3893179,0.9289207264538953,23.717882240381304,0,1,0,1,0.8014329493383322,0.07555555555555556
Garges-lès-Gonesse 95140 (Le Vieux Pays),95140,95,48.9674614,2.4111114,1.8203405744442471,24.05193061308066,0,1,0,1,0.9788717648691198,0.07055555555555555
Gastins 77370,77370,77,48.6282485,3.0205481,7.381534256470411,59.20691798294737,1,0,0,0,21.16029426953081,0.4930555555555556
Gazeran 78125,78125,78,48.6348196,1.771981,0.9820083887854819,52.4288669417118,1,0,0,0,4.097796121574838,0.19194444444444445
Gennevilliers 92230 (Le Fossé de l'Aumône),92230,92,48.9211849,2.2874711,0.2305701349499214,20.772400553056805,0,0,1,0,0.5218520600989114,0.06194444444444445
Gennevilliers 92230 (Le Village),92230,92,48.9254221,2.2940122000000005,0.6225600896689555,20.87640543970755,0,0,1,0,0.15430309101692366,0.08916666666666667
Gentilly 94250 (Chaperon Vert),94250,94,48.81535,2.334832,0.4451950999893192,19.45008951276822,0,1,0,0,1.3252612128374293,0.16777777777777778
Gentilly 94250 (Le Plateau),94250,94,48.81417329999999,2.3379282000000003,0.24730483654538804,19.497773794104116,0,1,0,0,1.089069865816542,0.14305555555555555
Gentilly 94250 (Soleil Levant - Gabriel Péri),94250,94,48.8129,2.3417,0.2658257317183075,19.55549071621077,0,1,0,0,0.8397351694715267,0.13722222222222222
Gentilly 94250 (Val de Bièvre),94250,94,48.8106607,2.3434724,0.5423411846589856,19.655268951507452,0,1,0,0,0.5622002633390466,0.08305555555555555
Germigny-l'Évêque 77910,77910,77,48.9923186,2.9457335,3.5829693544435566,51.92367163851539,1,0,0,0,5.725326593150287,0.2761111111111111
Gif-sur-Yvette 91190,91190,91,48.701882299999994,2.134529,0.436409669360444,30.610105574177197,0,1,0,0,3.2922592490985503,0.2036111111111111
Gif-sur-Yvette 91190 (Abbaye - Hacquinière),91190,91,48.7282,2.1193,3.3861043560765487,29.661393263225815,0,1,0,0,6.186511015401376,0.26694444444444443
Gif-sur-Yvette 91190 (Belleville),91190,91,48.693055,2.1158707000000003,1.5997791874833382,31.888648790112807,0,1,0,0,4.111265683590319,0.22166666666666668
Gif-sur-Yvette 91190 (Centre-ville - Mérantaise),91190,91,48.700917100000005,2.1328968999999995,0.40555385344514566,30.73285708228903,0,1,0,0,3.3255843724708014,0.20666666666666667
Gif-sur-Yvette 91190 (Chevry),91190,91,48.6871049,2.1170717999999997,1.8924513716839897,32.22558683071931,0,1,0,0,3.909324339681512,0.18694444444444444
Gif-sur-Yvette 91190 (Courcelle - Damiette),91190,91,48.7282,2.1193,3.3861043560765487,29.661393263225815,0,1,0,0,6.186511015401376,0.26694444444444443
Gironville 77890,77890,77,48.1842828,2.5264485,14.11966360010515,76.91661332424441,1,0,0,0,16.08546211987653,0.2841666666666667
Gironville-sur-Essonne 91720,91720,91,48.3729686,2.3788223,0.6459251021313996,56.438702006278014,0,1,0,0,17.44885686838903,0.3586111111111111
Gometz-la-Ville 91400,91400,91,48.671803600000004,2.1250543,3.0549995974991906,32.95511368640482,0,1,0,0,3.563439657605184,0.1475
Gometz-le-Châtel 91940,91940,91,48.6784419,2.1386067000000004,2.1025407257680384,32.014606697047014,0,1,0,0,2.3819761510333817,0.16833333333333333
Gommecourt 78270,78270,78,49.0766367,1.5923118,4.285122864734199,63.71967614042855,1,0,0,0,12.373209344174635,0.43777777777777777
Gonesse 95500,95500,95,48.9863555,2.4500537,2.612354496613229,26.34116495239658,0,1,0,0,0.2429060655296796,0.025833333333333333
Gonesse 95500 (Centre-ville),95500,95,48.9863555,2.4500537,2.612354496613229,26.34116495239658,0,1,0,0,0.2429060655296796,0.025833333333333333
Gonesse 95500 (La Fauconnière),95500,95,49.0022999,2.422803,1.0642789873676495,26.874029045945502,0,1,0,0,1.217239340787383,0.08888888888888889
Gonesse 95500 (Les Marronniers - La Grande Vallée),95500,95,49.0066,2.4722,1.9826415014775949,28.440943006773104,0,1,0,0,2.9908897298294805,0.13305555555555557
Gonesse 95500 (Madeleine),95500,95,48.9868671,2.4369784,1.7046439047243636,26.034825223518343,0,1,0,0,0.872070413636296,0.08888888888888889
Gouaix 77114,77114,77,48.483692600000005,3.2945398,4.689647825047846,82.86144004798076,1,0,0,0,8.744559738221946,0.2877777777777778
Gournay-sur-Marne 93460,93460,93,48.864115399999996,2.5729219,1.3516588638424485,26.78878624317413,1,1,0,0,2.2288857232569423,0.15833333333333333
Goussainville 95190,95190,95,49.0323168,2.4733628,0.3548479282244823,30.452522932886566,0,1,0,0,1.5733484160496014,0.06694444444444445
Goussainville 95190 (Buttes Chaumont - Buttes aux Oies - Grand Pré - Demoiselles),95190,95,49.0662,2.4581,3.7017790268443798,32.90178335947051,0,1,0,0,4.045929337399247,0.18722222222222223
Goussainville 95190 (Centre-ville - Renaissance),95190,95,49.0662,2.4581,3.7017790268443798,32.90178335947051,0,1,0,0,4.045929337399247,0.18722222222222223
Goussainville 95190 (Coteaux - Cottage - Charles de Gaulle - Vallé du Crould),95190,95,49.0662,2.4581,3.7017790268443798,32.90178335947051,0,1,0,0,4.045929337399247,0.18722222222222223
Goussainville 95190 (Grenelle - Grandes-Bornes),95190,95,49.0662,2.4581,3.7017790268443798,32.90178335947051,0,1,0,0,4.045929337399247,0.18722222222222223
Gouvernes 77400,77400,77,48.8598385,2.6927897,2.6681779003240202,33.52031474762052,1,0,0,0,2.0070250186824032,0.1325
Grandpuits-Bailly-Carrois 77720,77720,77,48.5840527,2.9663223999999997,4.146511206785376,58.1353865497552,1,0,0,0,20.852328957517233,0.4677777777777778
Gressey 78550,78550,78,48.8313842,1.6092498,3.9614193497265235,57.436318737924545,1,0,0,0,18.965880825509746,0.49277777777777776
Gressy 77410,77410,77,48.9640864,2.6723722000000003,2.5549010644941688,34.74437061745138,1,1,0,0,5.162701529690926,0.23444444444444446
Gretz-Armainvilliers 77220,77220,77,48.7410407,2.7359603,0.8800511811739965,38.06537266686897,1,1,0,0,5.104849216366711,0.12472222222222222
Grez-sur-Loing 77880,77880,77,48.3174256,2.6885676,1.7212725607676882,66.67233503234304,1,0,0,0,5.659252087179925,0.16083333333333333
Grigny 91350,91350,91,48.655885999999995,2.3860487999999997,0.7760211067978126,30.21512804825485,0,1,0,0,3.6980393618531515,0.2927777777777778
Grigny 91350 (Centre-ville - Blanc Manteaux),91350,91,48.6541,2.3934,0.20509978889837646,30.425928004631448,0,1,0,0,3.6961832721777834,0.2677777777777778
Grisy-Suisnes 77166,77166,77,48.6851555,2.6654299,8.194224269956862,36.86961057020492,1,1,0,0,4.259154628702745,0.15138888888888888
Grisy-les-Plâtres 95810,95810,95,49.130876,2.0499726,6.387185590143366,43.022896138496286,1,0,0,0,10.630161423640955,0.30277777777777776
Groslay 95410,95410,95,48.9867112,2.3458615,0.6131765389673545,24.68659631079849,1,0,0,0,1.9582838573363552,0.135
Guermantes 77600,77600,77,48.8524488,2.7101534,1.771650717164687,34.53572266887099,0,1,0,0,2.655257809745688,0.14944444444444444
Guernes 78520,78520,78,49.0109941,1.6345538999999998,1.5463551128146316,58.39277839544947,1,0,0,0,5.302725649863078,0.28
Guerville 78930,78930,78,48.9435844,1.7330307,4.641306242751991,50.040711690803526,1,0,0,0,5.791285940721537,0.24027777777777778
Guibeville 91630,91630,91,48.571122100000004,2.26404,2.0771799348305593,37.80265778740439,0,1,0,0,2.3538405592645404,0.13694444444444445
Guignes 77390,77390,77,48.6354878,2.7954418,2.4034204908851504,46.050807850192484,1,0,0,0,14.314521602230338,0.3005555555555556
Guigneville-sur-Essonne 91590,91590,91,48.4729516,2.3547515,1.3520634535779616,46.542989798968996,0,1,0,0,14.650242632736916,0.3938888888888889
Guillerval 91690,91690,91,48.3651749,2.1018624,3.2773857518471696,59.970612475427,1,0,0,0,9.264311597039102,0.21694444444444444
Guiry-en-Vexin 95450,95450,95,49.109969799999995,1.8504386999999998,7.373383004674731,50.44660792171714,1,0,0,0,16.198567985592554,0.3655555555555556
Guitrancourt 78440,78440,78,49.007919799999996,1.7781361,3.2121906115174195,49.16811632100546,1,0,0,0,5.994455584458908,0.2311111111111111
Guyancourt 78280,78280,78,48.7709414,2.0706084,2.644533432445039,29.958882795377896,1,1,0,0,2.2084375761744486,0.09861111111111111
Guyancourt 78280 (L'Europe),78280,78,48.7671642,2.0653829,2.717976827814087,30.364238968719963,1,1,0,0,2.355571918002133,0.09694444444444444
Guyancourt 78280 (Le Pont du Routoir),78280,78,48.7733,2.0739,2.6617947713270427,29.706438247466192,1,1,0,0,2.189365049374454,0.11777777777777777
Guyancourt 78280 (Les Garennes),78280,78,48.782387799999995,2.0616377,1.3685855178698303,30.02607294680922,1,1,0,0,0.8626647500062947,0.16361111111111112
Guyancourt 78280 (Village),78280,78,48.7709414,2.0706084,2.644533432445039,29.958882795377896,1,1,0,0,2.2084375761744486,0.09861111111111111
Guyancourt 78280 (Villaroy),78280,78,48.7662915,2.078291,3.4101006706764454,29.750388644995326,1,1,0,0,2.9687355443671413,0.14722222222222223
Guyancourt 78280 (Zones d'activités - Hameau de Bouviers - Hameau de la Minière),78280,78,48.7733,2.0739,2.6617947713270427,29.706438247466192,1,1,0,0,2.189365049374454,0.11777777777777777
Guérard 77580,77580,77,48.8239829,2.9580234,1.50222089870052,50.173039825510976,1,0,0,0,9.518868204976636,0.2916666666666667
Hardricourt 78250,78250,78,49.007388,1.8969766,0.3953222638259185,42.08253350391051,1,0,0,0,1.5105805102329268,0.09111111111111111
Herblay 95220,95220,95,48.9898588,2.166162,0.31510685210015293,28.208831789216582,1,0,0,0,0.18692379671998088,0.08138888888888889
Herblay 95220 (Bellevue),95220,95,48.988102500000004,2.1573762999999997,0.41123478854479134,28.41361470866432,1,0,0,0,0.4885496656489344,0.03305555555555555
Herblay 95220 (Cailloux Gris - Bayonnes),95220,95,48.9965164,2.1454945,1.386368243673336,29.379254838000165,1,0,0,0,1.5317732871434844,0.20722222222222222
Herblay 95220 (Centre-ville),95220,95,48.9898588,2.166162,0.31510685210015293,28.208831789216582,1,0,0,0,0.18692379671998088,0.08138888888888889
Herblay 95220 (Conflans),95220,95,49.0046267,2.1284223,2.4124568385072305,30.540893497413105,1,0,0,0,3.0684869687803262,0.13416666666666666
Herblay 95220 (Val d'Herblay),95220,95,48.991877,2.1708278,0.6763300264865586,28.17670722204441,1,0,0,0,0.5826109462023749,0.08333333333333333
Herblay 95220 (Verdun - Copistes),95220,95,48.9899,2.1699,0.5866125067845244,28.081358749714845,1,0,0,0,0.4598096308851432,0.058333333333333334
Hermeray 78125,78125,78,48.63855770000001,1.6775276000000001,3.7355730816734116,57.86190554682063,1,0,0,0,10.825589340034396,0.33166666666666667
Hermé 77114,77114,77,48.4823364,3.3460308,7.908088531041876,86.12892470370458,1,0,0,0,9.518797252073782,0.2425
Houdan 78550,78550,78,48.7912001,1.6019246999999999,0.5396257370802565,58.293922252020614,1,0,0,0,22.76963666222186,0.49166666666666664
Houilles 78800 (Centre-ville),78800,78,48.9229416,2.1868998,0.3066516299242858,23.915876087254865,1,1,0,0,0.31896595226676905,0.04555555555555556
Houilles 78800 (La Main de Fer),78800,78,48.9216,2.1926,0.5481599749006243,23.637396848213537,1,1,0,0,0.6731265550129876,0.05416666666666667
Houilles 78800 (Le Réveil-Matin),78800,78,48.9188252,2.1789041,0.503273333476152,24.08460521224841,1,1,0,0,0.9228436845246565,0.06805555555555555
Houilles 78800 (Les Belles-Vues),78800,78,48.9356705,2.1968428,1.8975034070372696,24.084358429410088,1,1,0,0,1.3661288229074495,0.12
Houilles 78800 (Les Blanches),78800,78,48.926761600000006,2.1922745999999997,0.8723637971227226,23.860783249999216,1,1,0,0,0.48194379824343886,0.044444444444444446
Houilles 78800 (Les Pierrats),78800,78,48.9206928,2.201075,1.1527354369914593,23.273716863067897,1,1,0,0,1.2461378029074808,0.095
Hédouville 95690,95690,95,49.1548174,2.1730487000000003,5.205867863171449,41.619913454609076,1,0,0,0,14.493535929062798,0.4141666666666667
Héricy 77850,77850,77,48.44923920000001,2.7643819,0.7517016478500558,57.441571452270225,1,0,0,0,6.710088719945659,0.3011111111111111
Hérouville 95300,95300,95,49.0998904,2.1280641,3.5432509777703998,37.79508591477813,1,0,0,0,7.565496135522961,0.29138888888888886
Ichy 77890,77890,77,48.2042726,2.5472237,11.979989554831757,75.11171038664415,1,0,0,0,13.574005828813343,0.2788888888888889
Igny 91430,91430,91,48.7423961,2.2257833,0.4535201140095495,25.07591780532177,0,1,0,0,3.660195953943802,0.1625
Issou 78440,78440,78,48.988093,1.7924733,1.1597340419865743,47.5275167048989,1,0,0,0,6.749954226957206,0.21888888888888888
Issy-les-Moulineaux 92130 (Centre-ville - Corentin Celton - Les Varennes),92130,92,48.8237843,2.2635829,0.24873692529691366,20.15914803777445,0,0,0,1,0.4862581591593847,0.08666666666666667
Issy-les-Moulineaux 92130 (Les Epinettes - Le Fort - Les Hauts d'Issy),92130,92,48.821000000000005,2.2772,0.4609530546172957,19.913005153419256,0,0,1,0,0.5760486427802315,0.06861111111111111
Issy-les-Moulineaux 92130 (Les Iles - La Ferme),92130,92,48.8236727,2.2512919,0.23969134618505838,20.510817627793195,0,0,0,1,1.3863068422592786,0.15611111111111112
Itteville 91760,91760,91,48.5145073,2.3418427000000004,2.8387109084162203,42.5769485363921,0,1,0,0,10.868990461858802,0.33444444444444443
Iverny 77165,77165,77,48.999714700000006,2.787932,7.432464000099369,42.75473734073474,1,0,0,0,9.068403237526379,0.2863888888888889
Ivry-sur-Seine 94200 (Centre-ville),94200,94,48.8129268,2.387819,0.3076636636400572,20.05079336615088,0,1,0,0,0.2703221667969759,0.03916666666666667
Ivry-sur-Seine 94200 (Ivry Port),94200,94,48.8145814,2.4007912,0.671882926372029,20.265652374020483,0,1,0,0,0.7317024226274647,0.07694444444444444
Ivry-sur-Seine 94200 (Louis Bertrand - Mirabeau - Semard),94200,94,48.8190176,2.3812347999999997,0.45026418863001477,19.699849084104297,0,0,1,0,0.8776370714067461,0.11472222222222223
Ivry-sur-Seine 94200 (Monmousseau - Verollot),94200,94,48.804881099999996,2.383463,0.691520414427462,20.306900654789832,0,0,1,0,1.1810300663700566,0.10861111111111112
Ivry-sur-Seine 94200 (Petit Ivry),94200,94,48.813588700000004,2.3729117000000004,0.41250251834267104,19.77653600247717,0,0,1,0,1.3189551722727804,0.14472222222222222
Jablines 77450,77450,77,48.9175496,2.7648157,3.699059590490609,38.59609571118465,1,0,0,0,6.377014669427742,0.315
Jagny-sous-Bois 95850,95850,95,49.0784323,2.4440241,4.644783270860657,33.68435636127888,1,0,0,0,5.415197754250362,0.19305555555555556
Jambville 78440,78440,78,49.047395200000004,1.8509554,5.937464047533071,46.69815599765545,1,0,0,0,7.0815222572910885,0.25277777777777777
Janville-sur-Juine 91510,91510,91,48.514580200000005,2.2620862999999996,0.8449271582761728,42.996115863418964,0,1,0,0,8.262286512577965,0.31333333333333335
Janvry 91640,91640,91,48.647960100000006,2.153771,5.262703168549115,33.71936039836137,0,1,0,0,4.158575198109522,0.2263888888888889
Jeufosse 78270,78270,78,49.0360581,1.5344711000000002,3.454072620199596,65.82827066568309,1,0,0,0,13.12804661085429,0.3636111111111111
Joinville-le-Pont 94340,94340,94,48.8183717,2.4668077,0.36732961421104404,22.25832321613173,0,1,0,0,2.303005725310019,0.1527777777777778
Joinville-le-Pont 94340 (Palissy),94340,94,48.817901899999995,2.4773495,1.05046348443767,22.690202878117987,0,1,0,0,2.070226860194672,0.185
Joinville-le-Pont 94340 (Polangis),94340,94,48.824659600000004,2.4750832000000003,0.917446663082527,22.437045705963115,0,1,0,0,1.4007623411983487,0.1811111111111111
Joinville-le-Pont 94340 (Vautier),94340,94,48.8162292,2.4698945,0.6947449651340363,22.436568082051767,0,1,0,0,2.412394196570525,0.17194444444444446
Jouarre 77640,77640,77,48.9265013,3.129898,2.7290325463873737,62.29776722887558,1,0,0,0,12.967710597520053,0.2313888888888889
Jouars-Pontchartrain 78760,78760,78,48.803268100000004,1.9000211999999999,2.129360564818097,38.768553893868855,1,0,0,0,4.886983565066328,0.2036111111111111
Jouy-Mauvoisin 78200,78200,78,48.976183299999995,1.648883,2.727523776570157,56.37622880040531,1,0,0,0,4.112155124534961,0.20666666666666667
Jouy-en-Josas 78350,78350,78,48.76464,2.1684528999999997,0.33159396715743744,25.75573545583851,0,1,0,0,2.090548728817084,0.09944444444444445
Jouy-le-Châtel 77970,77970,77,48.6653763,3.1291978,14.380699752657305,64.62307266355253,1,0,0,0,16.759629419188084,0.38027777777777777
Jouy-le-Moutier 95280,95280,95,49.0116,2.03194,3.4035362583359547,35.16416977017384,1,1,0,0,1.07895456721251,0.03611111111111111
Jouy-le-Moutier 95280 (Bourseaux - Noyer - Eguérets - Temps-Perdu),95280,95,49.0107,2.0403,2.806419686211852,34.713412436102686,1,1,0,0,1.5381809285335255,0.0811111111111111
Jouy-le-Moutier 95280 (Hayette - Bruzacques - Jouannes - Vast),95280,95,49.0107,2.0403,2.806419686211852,34.713412436102686,1,1,0,0,1.5381809285335255,0.0811111111111111
